game_id,game_date,home_team,away_team,home_win_pct,away_win_pct,home_pythagorean,away_pythagorean,home_ops,away_ops,home_era,away_era,home_fip,away_fip,home_k_rate,away_k_rate,home_bb_rate,away_bb_rate,home_iso,away_iso,home_recent_form,away_recent_form,recent_form_diff,enhanced_form_momentum,win_pct_diff,pythagorean_diff,run_diff_diff,era_diff,ops_diff,fip_diff,k_rate_diff,bb_rate_diff,iso_diff,home_field_centered,rest_advantage,bullpen_fatigue_diff,home_bullpen_fatigue,away_bullpen_fatigue,games_played_diff,quality_home_advantage,offensive_edge,home_off_def_combo,away_off_def_combo,home_score,away_score,h2h_advantage,h2h_games_sample,series_game_number,series_fatigue,stadium_run_factor,is_dome_game,cross_country_travel,seasonal_offense_boost,pitcher_era_advantage,pitcher_fip_advantage,pitcher_k_rate_advantage,pitcher_control_advantage,pitcher_experience_advantage,pitcher_quality_advantage,pitcher_combined_advantage,is_weekend_game,is_friday_game,season_fatigue_factor,late_season_boost
778153,2025-04-27,Washington Nationals,New York Mets,0.4019607843137255,0.5728155339805825,0.3902439024390244,0.5523643740308551,0.7,0.733,5.2,3.59,4.47,3.81,0.205,0.21,0.078,0.092,0.144,0.169,0.49773954789464714,0.7537710656741184,-0.2560315177794713,-0.17184828904724053,-0.170854749666857,-0.16212047159183074,-155,-1.6100000000000003,-0.03300000000000003,-0.6599999999999997,-0.0050000000000000044,0.013999999999999999,-0.025000000000000022,-0.028789942150944492,0.0,-0.29999999999999993,0.8999999999999999,0.6,-1,0.004667438998612647,0.05313000000000006,0.0,1.6430000000000002,8.0,7.0,-0.05555555555555558,9,3,0.04,0.9405,0,0.0,-0.050000000000000044,-0.5249999999999999,-0.595,-0.288,0.10500000000000002,0.3990000000000001,-0.2780249999999999,-0.36355374999999995,1,0,0.16666666666666666,0
778150,2025-04-27,St. Louis Cardinals,Milwaukee Brewers,0.5096153846153846,0.5980392156862745,0.4978768673199845,0.6099994387783736,0.718,0.708,4.25,3.58,3.86,3.9,0.203,0.21,0.0819999999999999,0.089,0.142,0.133,0.5618039726618972,0.23609007292427547,0.3257138997376217,-0.1644791023585339,-0.08842383107088991,-0.11212257145838911,-100,-0.6699999999999999,0.010000000000000009,0.040000000000000036,-0.0069999999999999785,0.0070000000000000895,0.00899999999999998,0.0660522943258347,0.0,0.29999999999999993,0.6,0.8999999999999999,1,-0.007405953090538951,-0.006700000000000005,0.968,1.6280000000000001,1.0,7.0,0.5,2,3,0.04,0.9594999999999999,0,0.0,-0.050000000000000044,-0.8649999999999998,-0.28500000000000014,-0.04400000000000004,-0.049999999999999975,0.24100000000000008,-0.22001666666666664,-0.3368025,1,0,0.16666666666666666,0
778147,2025-04-27,Arizona Diamondbacks,Atlanta Braves,0.4854368932038835,0.4356435643564356,0.5135897223248415,0.488181320339305,0.775,0.705,4.58,4.05,4.29,4.04,0.204,0.228,0.092,0.091,0.193,0.145,0.2711552722709246,0.8253121061362475,-0.5541568338653229,-0.3206906173575935,0.049793328847447915,0.025408401985536455,24,-0.5300000000000002,0.07000000000000006,-0.25,-0.02400000000000002,-0.0010000000000000009,0.048000000000000015,0.09297792696449725,0.0,-0.30000000000000004,0.8,0.5,-1,0.0023624205440957954,-0.03710000000000005,0.6949999999999998,1.1550000000000002,6.0,4.0,-0.5,2,3,0.04,1.04,1,0.0,-0.050000000000000044,-0.835,-0.5499999999999998,-0.10199999999999998,-0.0550000000000005,0.01,-0.3394583333333335,-0.42581875,1,0,0.16666666666666666,0
778157,2025-04-27,Cleveland Guardians,Boston Red Sox,0.5,0.5288461538461539,0.4574463989005814,0.5557264825782632,0.67,0.75,3.92,3.79,4.09,3.91,0.223,0.237,0.088,0.084,0.148,0.175,0.5873820211059728,0.4918466595933542,0.0955353615126186,-0.016120075062120487,-0.028846153846153855,-0.09828008367768176,-89,-0.1299999999999999,-0.07999999999999996,-0.17999999999999972,-0.013999999999999985,-0.00399999999999999,-0.026999999999999996,0.04728004627187721,0.0,0.3,0.3,0.6,1,-0.0046466869038847575,0.010399999999999986,1.25,1.46,3.0,13.0,0.0,2,3,0.04,0.9309999999999999,0,0.0,-0.050000000000000044,-1.175,-0.25,0.08600000000000002,-0.014999999999999944,0.23799999999999996,-0.18092500000000006,-0.36843875,1,0,0.16666666666666666,0
778144,2025-04-27,Minnesota Twins,Los Angeles Angels,0.4803921568627451,0.4757281553398058,0.4897388229482196,0.4309030323368037,0.713,0.716,4.17,4.67,3.8,4.66,0.223,0.257,0.079,0.079,0.16,0.176,0.6662569292260253,0.2580216628543108,0.40823526637171453,0.22519282728194337,0.004664001522939332,0.05883579061141586,58,0.5,-0.0030000000000000027,0.8600000000000003,-0.034,0.0,-0.015999999999999986,0.1298082745746183,0.0,0.09999999999999998,0.4,0.5,0,0.00763737246250142,-0.0015000000000000013,1.0430000000000001,0.5460000000000003,5.0,0.0,0.5,2,3,0.04,1.0,1,0.0,-0.050000000000000044,0.6000000000000001,0.14500000000000002,0.18399999999999994,0.30000000000000004,-0.039000000000000055,0.3355666666666667,0.31838500000000003,1,0,0.16666666666666666,0
778155,2025-04-27,Detroit Tigers,Baltimore Orioles,0.5769230769230769,0.4411764705882353,0.5699249869163227,0.3875096566163216,0.736,0.698,3.83,4.99,3.83,4.56,0.2319999999999999,0.235,0.085,0.074,0.168,0.158,0.7746797360382496,0.25749172080630367,0.5171880152319459,0.4727987380571883,0.1357466063348416,0.18241533030000107,172,1.1600000000000001,0.038000000000000034,0.7299999999999995,-0.003000000000000086,-0.01100000000000001,0.010000000000000009,0.15084444240214312,0.0,0.3,0.3,0.6,1,0.027516338784706423,0.04408000000000004,1.4059999999999997,0.20800000000000018,7.0,0.0,0.16666666666666663,6,3,0.04,0.9405,0,0.0,-0.050000000000000044,0.9349999999999998,0.9700000000000001,0.28800000000000003,0.15,0.12100000000000008,0.4440583333333332,0.6229587499999999,1,0,0.16666666666666666,0
778151,2025-04-27,San Francisco Giants,Texas Rangers,0.5242718446601942,0.5145631067961165,0.5225271093233569,0.5788277918001217,0.687,0.673,3.62,3.19,3.63,3.62,0.2269999999999999,0.225,0.093,0.079,0.144,0.145,0.597851282248207,0.40266212009324825,0.1951891621549588,-0.03476824299382496,0.009708737864077666,-0.056300682476764785,-42,-0.43000000000000016,0.014000000000000012,-0.009999999999999787,0.0019999999999998908,-0.013999999999999999,-0.0010000000000000009,0.13808814050501172,0.0,0.0,0.8999999999999999,0.8999999999999999,0,-0.007774456552379547,-0.006020000000000008,1.5670000000000002,1.983,3.0,2.0,0.0,4,3,0.04,0.9025,0,0.0,-0.050000000000000044,-0.9500000000000002,0.45999999999999996,-0.021999999999999964,0.075,-0.32099999999999995,0.01655833333333334,-0.11316625000000004,1,0,0.16666666666666666,0
778148,2025-04-27,Colorado Rockies,Cincinnati Reds,0.2549019607843137,0.5145631067961165,0.2640739153286257,0.5386162755257543,0.68,0.714,5.54,3.91,4.86,4.14,0.264,0.228,0.07,0.088,0.151,0.148,0.1,0.6955028151488032,-0.5955028151488032,-0.3716478842062934,-0.2596611460118028,-0.27454236019712863,-282,-1.63,-0.03399999999999992,-0.7200000000000006,0.036000000000000004,0.017999999999999988,0.0030000000000000027,-0.052888992308761484,0.0,-0.19999999999999996,1.0,0.8,-2,0.014520268776895162,0.055419999999999865,-0.3600000000000003,1.3039999999999998,1.0,8.0,-0.25,4,3,0.04,1.0924999999999998,0,0.0,-0.050000000000000044,-2.795,-1.2650000000000001,-0.3019999999999998,-0.055000000000000014,-0.9520000000000001,-0.522925,-1.1620887500000001,1,0,0.16666666666666666,0
778156,2025-04-27,New York Yankees,Toronto Blue Jays,0.5490196078431373,0.5922330097087378,0.6097560975609756,0.5418170594346077,0.787,0.745,3.89,4.09,3.95,4.27,0.226,0.173,0.099,0.088,0.201,0.15,0.45213145683132894,0.3936847538883007,0.05844670294302823,0.21569684111385928,-0.04321340186560052,0.06793903812636792,67,0.19999999999999973,0.04200000000000004,0.3199999999999994,0.05300000000000002,-0.01100000000000001,0.05100000000000002,0.11818230871040825,0.0,0.0,0.3,0.3,0,0.00802919237733861,0.008399999999999996,1.3969999999999998,1.1550000000000002,11.0,2.0,-0.09999999999999998,5,2,0.02,0.9594999999999999,0,0.0,-0.050000000000000044,0.6949999999999998,0.395,-0.017999999999999794,0.08500000000000049,0.10899999999999992,0.24964166666666687,0.31909625000000014,1,0,0.16666666666666666,0
778158,2025-04-27,Chicago Cubs,Philadelphia Phillies,0.5882352941176471,0.5686274509803921,0.6204566139307914,0.5716286769387495,0.77,0.735,3.87,3.71,4.25,3.6,0.1989999999999999,0.208,0.088,0.09,0.19,0.154,0.6218279570947592,0.3905362146414704,0.23129174245328882,0.09550134129329416,0.019607843137254943,0.04882793699204191,54,-0.16000000000000014,0.03500000000000003,-0.6499999999999999,-0.009000000000000091,0.0020000000000000018,0.036000000000000004,0.10807669891001037,0.0,0.0,0.2,0.2,0,0.005277162244685871,-0.00560000000000001,1.4,1.525,1.0,3.0,0.0,2,3,0.04,0.969,0,0.0,-0.050000000000000044,0.8599999999999999,-0.06999999999999984,-0.08999999999999997,0.10499999999999998,0.4589999999999999,0.08847500000000003,0.20852125000000002,1,0,0.16666666666666666,0
778146,2025-04-27,San Diego Padres,Tampa Bay Rays,0.5339805825242718,0.5145631067961165,0.5171939311277143,0.570598018833313,0.69,0.728,3.65,3.85,3.9,4.22,0.19,0.22,0.085,0.081,0.13,0.148,0.2522842845504152,0.7077077162545184,-0.45542343170410327,-0.17515010854059687,0.01941747572815533,-0.05340408770559868,-50,0.20000000000000018,-0.038000000000000034,0.31999999999999984,-0.03,-0.0040000000000000036,-0.017999999999999988,0.08820150805628146,0.0,0.29999999999999993,0.6,0.8999999999999999,1,-0.004710321072003724,-0.007600000000000014,1.54,1.3780000000000001,2.0,4.0,-0.5,2,3,0.04,0.9215,0,0.02,-0.050000000000000044,-0.4850000000000001,0.41500000000000004,0.06,-0.22499999999999998,-0.721,-0.12144166666666667,-0.05746625000000001,1,0,0.16666666666666666,0
778145,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,0.5825242718446602,0.4077669902912621,0.5640623935699203,0.4191702823667894,0.774,0.643,4.28,3.84,4.27,3.9,0.216,0.238,0.094,0.084,0.19,0.11,0.4556017191143305,0.4530508843403726,0.0025508347739578996,0.0009896381081688187,0.17475728155339804,0.1448921112031309,128,-0.4400000000000004,0.131,-0.36999999999999966,-0.021999999999999992,-0.009999999999999995,0.08,0.21999999999999997,0.0,0.3,0.3,0.6,1,0.03187626446468879,-0.05764000000000005,0.9939999999999998,1.303,9.0,2.0,0.0,2,3,0.04,0.8929999999999999,0,0.0,-0.050000000000000044,0.5349999999999999,0.4900000000000002,0.318,-0.15,-0.721,0.2190166666666667,0.3302025,1,0,0.16666666666666666,0
778136,2025-04-27,Seattle Mariners,Miami Marlins,0.5339805825242718,0.4752475247524752,0.5204435477332691,0.4412522031611502,0.736,0.707,3.91,4.48,4.03,4.1,0.23,0.208,0.088,0.078,0.165,0.139,0.6695322631481148,0.46244939952995756,0.2070828636181572,0.3407870970224901,0.058733057771796604,0.07919134457211885,73,0.5700000000000003,0.029000000000000026,0.0699999999999994,0.02200000000000002,-0.009999999999999995,0.025999999999999995,0.06887283658317855,0.0,-0.2,0.4,0.2,-1,0.005454132533517725,0.016530000000000024,1.3259999999999996,0.7269999999999994,7.0,6.0,0.0,2,3,0.04,0.9309999999999999,0,0.02,-0.050000000000000044,0.5450000000000002,-0.20500000000000007,-0.14199999999999996,-0.0599999999999995,-0.05100000000000002,-0.017066666666666508,0.04504000000000012,1,0,0.16666666666666666,0
778152,2025-04-27,Kansas City Royals,Houston Astros,0.4854368932038835,0.5825242718446602,0.4706136560069144,0.5721531022416252,0.679,0.731,3.5,3.6,3.85,3.69,0.186,0.21,0.064,0.078,0.135,0.149,0.7975311319934337,0.4537944820191322,0.34373664997430153,-0.05017566396469192,-0.09708737864077666,-0.10153944623471078,-83,0.10000000000000009,-0.051999999999999935,-0.16000000000000014,-0.023999999999999994,0.013999999999999999,-0.013999999999999985,0.002846006141716484,0.0,-0.29999999999999993,0.8999999999999999,0.6,-2,-0.0002889818876104776,-0.005199999999999998,1.6790000000000003,1.6309999999999998,3.0,7.0,0.5,2,3,0.04,0.9594999999999999,0,0.0,-0.050000000000000044,0.09499999999999997,0.11500000000000021,-0.126,0.010000000000000009,-0.05799999999999997,-0.0006166666666665988,0.02870750000000006,1,0,0.16666666666666666,0
778170,2025-04-27,New York Yankees,Toronto Blue Jays,0.5490196078431373,0.5922330097087378,0.6097560975609756,0.5418170594346077,0.787,0.745,3.89,4.09,3.95,4.27,0.226,0.173,0.099,0.088,0.201,0.15,0.45213145683132894,0.3936847538883007,0.05844670294302823,0.21569684111385928,-0.04321340186560052,0.06793903812636792,67,0.19999999999999973,0.04200000000000004,0.3199999999999994,0.05300000000000002,-0.01100000000000001,0.05100000000000002,0.11818230871040825,0.0,0.0,0.3,0.3,0,0.00802919237733861,0.008399999999999996,1.3969999999999998,1.1550000000000002,5.0,1.0,-0.09999999999999998,5,2,0.02,0.9594999999999999,0,0.0,-0.050000000000000044,0.28,-0.030000000000000027,0.010000000000000009,-0.1950000000000005,-0.42,-0.046958333333333435,0.028206249999999912,1,0,0.16666666666666666,0
778142,2025-04-28,Houston Astros,Detroit Tigers,0.5825242718446602,0.5769230769230769,0.5721531022416252,0.5699249869163227,0.731,0.736,3.6,3.83,3.69,3.83,0.21,0.2319999999999999,0.078,0.085,0.149,0.168,0.5785898455396411,0.8189011467407055,-0.24031130120106436,-0.09245927736731657,0.005601194921583286,0.0022281153253025376,-4,0.22999999999999998,-0.0050000000000000044,0.14000000000000012,-0.02199999999999991,0.007000000000000006,-0.019000000000000017,0.10328452785780162,0.0,-0.4,0.6,0.19999999999999998,0,0.00023012983938660466,-0.0011500000000000008,1.6309999999999998,1.4059999999999997,8.0,5.0,0.0,0,1,0.0,0.99,1,0.0,-0.050000000000000044,0.33499999999999996,0.0349999999999997,-0.11199999999999999,-0.014999999999999458,-0.551,-0.015024999999999844,0.06559625000000002,0,0,0.17222222222222222,0
778137,2025-04-28,Colorado Rockies,Atlanta Braves,0.2549019607843137,0.4356435643564356,0.2640739153286257,0.488181320339305,0.68,0.705,5.54,4.05,4.86,4.04,0.264,0.228,0.07,0.091,0.151,0.145,0.1,0.6423290756218863,-0.5423290756218864,-0.36285279590287045,-0.18074160357212188,-0.22410740501067933,-237,-1.4900000000000002,-0.02499999999999991,-0.8200000000000003,0.036000000000000004,0.02099999999999999,0.006000000000000005,-0.03723551373667644,0.0,0.0,0.8,0.8,0,0.008344754357766061,0.037249999999999873,-0.3600000000000003,1.1550000000000002,3.0,6.0,0.0,0,1,0.0,1.0924999999999998,0,0.0,-0.050000000000000044,0.43999999999999995,0.395,0.0020000000000000018,-0.039999999999999966,-0.541,0.03976666666666667,0.209115,0,0,0.17222222222222222,0
778138,2025-04-28,Washington Nationals,New York Mets,0.4019607843137255,0.5728155339805825,0.3902439024390244,0.5523643740308551,0.7,0.733,5.2,3.59,4.47,3.81,0.205,0.21,0.078,0.092,0.144,0.169,0.6026839548675377,0.6011576722930962,0.0015262825744414288,-0.07694867650351982,-0.170854749666857,-0.16212047159183074,-155,-1.6100000000000003,-0.03300000000000003,-0.6599999999999997,-0.0050000000000000044,0.013999999999999999,-0.025000000000000022,-0.028789942150944492,0.0,0.0,1.0,1.0,0,0.004667438998612647,0.05313000000000006,0.0,1.6430000000000002,5.0,19.0,0.0,10,4,0.06,0.9405,0,0.0,-0.050000000000000044,0.11499999999999999,-0.2650000000000001,0.04799999999999999,-0.11500000000000003,0.28,-0.015708333333333324,-0.047506250000000035,0,0,0.17222222222222222,0
778141,2025-04-28,Cincinnati Reds,St. Louis Cardinals,0.5145631067961165,0.5096153846153846,0.5386162755257543,0.4978768673199845,0.714,0.718,3.91,4.25,4.14,3.86,0.228,0.203,0.088,0.0819999999999999,0.148,0.142,0.7581446553500155,0.4480574857147064,0.31008716963530913,0.4076086681108168,0.004947722180731917,0.04073940820576982,37,0.33999999999999986,-0.0040000000000000036,-0.2799999999999998,0.024999999999999994,-0.006000000000000089,0.006000000000000005,0.10838363850359278,0.0,-0.10000000000000009,0.7000000000000001,0.6,0,0.004415485291824458,-0.0013600000000000005,1.3039999999999998,0.968,3.0,1.0,0.0,0,1,0.0,1.007,0,0.0,-0.050000000000000044,0.08999999999999986,0.13500000000000023,0.03399999999999981,0.1000000000000005,0.06,0.1006666666666668,0.09315000000000008,0,0,0.17222222222222222,0
778139,2025-04-28,Cleveland Guardians,Minnesota Twins,0.5,0.4803921568627451,0.4574463989005814,0.4897388229482196,0.67,0.713,3.92,4.17,4.09,3.8,0.223,0.223,0.088,0.079,0.148,0.16,0.45986285219800993,0.7426103776048066,-0.2827475254067967,-0.08144306368259638,0.019607843137254888,-0.03229242404763816,-26,0.25,-0.04299999999999993,-0.29000000000000004,0.0,-0.008999999999999994,-0.01200000000000001,0.09027740504957071,0.0,-0.8,0.9,0.1,0,-0.0029152762457811277,-0.010749999999999982,1.25,1.0430000000000001,1.0,11.0,0.0,0,1,0.0,0.9309999999999999,0,0.0,-0.050000000000000044,0.8700000000000001,0.3849999999999998,0.10999999999999999,-0.38000000000000006,0.12099999999999994,0.12314999999999998,0.2972225,0,0,0.17222222222222222,0
778140,2025-04-28,Baltimore Orioles,New York Yankees,0.4411764705882353,0.5490196078431373,0.3875096566163216,0.6097560975609756,0.698,0.787,4.99,3.89,4.56,3.95,0.235,0.226,0.074,0.099,0.158,0.201,0.19877536343507765,0.6713273059202401,-0.4725519424851625,-0.44154651389861577,-0.10784313725490202,-0.222246440944654,-213,-1.1,-0.08900000000000008,-0.6099999999999994,0.00899999999999998,0.02500000000000001,-0.04300000000000001,-0.015620338507037701,0.0,0.10000000000000003,0.3,0.4,0,0.0034715646395398593,0.0979000000000001,0.20800000000000018,1.3969999999999998,4.0,3.0,0.0,2,1,0.0,0.9784999999999999,0,0.0,-0.050000000000000044,0.18500000000000005,-0.8199999999999998,-0.25000000000000006,0.2450000000000005,0.04,-0.1066249999999998,-0.18799374999999985,0,0,0.17222222222222222,0
778132,2025-04-28,Los Angeles Dodgers,Miami Marlins,0.5825242718446602,0.4752475247524752,0.5640623935699203,0.4412522031611502,0.774,0.707,4.28,4.48,4.27,4.1,0.216,0.208,0.094,0.078,0.19,0.139,0.5888239741551894,0.35653431775638017,0.23228965639880922,0.2011479612715366,0.10727674709218493,0.12281019040877006,120,0.20000000000000018,0.06700000000000006,-0.16999999999999993,0.008000000000000007,-0.016,0.05099999999999999,0.14893345001994107,0.0,0.5,0.19999999999999998,0.7,0,0.018290545355184002,0.013400000000000023,0.9939999999999998,0.7269999999999994,7.0,6.0,0.0,0,1,0.0,0.8929999999999999,0,0.02,-0.050000000000000044,-0.6250000000000002,-0.5799999999999998,-0.07,-0.09500000000000001,0.11,-0.2984583333333334,-0.37426875000000004,0,0,0.17222222222222222,0
778124,2025-04-29,Houston Astros,Detroit Tigers,0.5825242718446602,0.5769230769230769,0.5721531022416252,0.5699249869163227,0.731,0.736,3.6,3.83,3.69,3.83,0.21,0.2319999999999999,0.078,0.085,0.149,0.168,0.6641175891990276,0.6605571402990087,0.003560448900018942,0.0,0.005601194921583286,0.0022281153253025376,-4,0.22999999999999998,-0.0050000000000000044,0.14000000000000012,-0.02199999999999991,0.007000000000000006,-0.019000000000000017,0.10328452785780162,0.0,-0.10000000000000009,0.8,0.7,1,0.00023012983938660466,-0.0011500000000000008,1.6309999999999998,1.4059999999999997,6.0,4.0,0.5,1,2,0.02,0.99,1,0.0,-0.050000000000000044,-0.655,-0.29499999999999993,0.0,0.05499999999999998,0.08,-0.16404166666666659,-0.25385624999999995,0,0,0.17777777777777778,0
778130,2025-04-29,New York Mets,Arizona Diamondbacks,0.5728155339805825,0.4854368932038835,0.5523643740308551,0.5135897223248415,0.733,0.775,3.59,4.58,3.81,4.29,0.21,0.204,0.092,0.092,0.169,0.193,0.6802336897413754,0.4060438311363198,0.2741898586050556,0.36292995416534723,0.08737864077669899,0.038774651706013685,31,0.9900000000000002,-0.04200000000000004,0.48,0.006000000000000005,0.0,-0.023999999999999994,0.14496335494653745,-0.46211715726000974,-0.19999999999999996,1.0,0.8,-1,0.0056209035981872255,-0.04158000000000005,1.6430000000000002,0.6949999999999998,8.0,3.0,0.0,0,1,0.0,0.9309999999999999,0,0.0,-0.050000000000000044,1.3,0.5700000000000001,-0.055999999999999994,-0.0050000000000000044,0.288,0.3179916666666667,0.50324875,0,0,0.17777777777777778,0
778120,2025-04-29,Colorado Rockies,Atlanta Braves,0.2549019607843137,0.4356435643564356,0.2640739153286257,0.488181320339305,0.68,0.705,5.54,4.05,4.86,4.04,0.264,0.228,0.07,0.091,0.151,0.145,0.1,0.7255545804223063,-0.6255545804223063,-0.38131134083231816,-0.18074160357212188,-0.22410740501067933,-237,-1.4900000000000002,-0.02499999999999991,-0.8200000000000003,0.036000000000000004,0.02099999999999999,0.006000000000000005,-0.03723551373667644,0.0,0.4,0.6,1.0,0,0.008344754357766061,0.037249999999999873,-0.3600000000000003,1.1550000000000002,2.0,8.0,-0.5,1,2,0.02,1.0924999999999998,0,0.0,-0.050000000000000044,-0.32000000000000006,-0.07000000000000006,-0.037999999999999756,0.145,0.05899999999999998,-0.03552499999999992,-0.08867874999999997,0,0,0.17777777777777778,0
778131,2025-04-29,Philadelphia Phillies,Washington Nationals,0.5686274509803921,0.4019607843137255,0.5716286769387495,0.3902439024390244,0.735,0.7,3.71,5.2,3.6,4.47,0.208,0.205,0.09,0.078,0.154,0.144,0.5206787016003044,0.48955032837073253,0.03112837322957185,-0.005328134006993158,0.16666666666666663,0.18138477449972512,173,1.4900000000000002,0.03500000000000003,0.8699999999999997,0.0030000000000000027,-0.011999999999999997,0.010000000000000009,0.16601942685234117,0.46211715726000974,0.5,0.5,1.0,1,0.030113396302185513,0.05215000000000005,1.525,0.0,7.0,6.0,0.16666666666666663,3,1,0.0,0.969,0,0.0,-0.050000000000000044,0.5999999999999999,0.26,0.07399999999999984,0.14,0.15799999999999997,0.23753333333333337,0.28642999999999996,0,0,0.17777777777777778,0
778133,2025-04-29,Baltimore Orioles,New York Yankees,0.4411764705882353,0.5490196078431373,0.3875096566163216,0.6097560975609756,0.698,0.787,4.99,3.89,4.56,3.95,0.235,0.226,0.074,0.099,0.158,0.201,0.35919965587362374,0.542225168216042,-0.18302551234241832,-0.3393163122570788,-0.10784313725490202,-0.222246440944654,-213,-1.1,-0.08900000000000008,-0.6099999999999994,0.00899999999999998,0.02500000000000001,-0.04300000000000001,-0.015620338507037701,0.0,-0.19999999999999996,0.6,0.4,-1,0.0034715646395398593,0.0979000000000001,0.20800000000000018,1.3969999999999998,3.0,15.0,0.16666666666666663,3,2,0.02,0.9784999999999999,0,0.0,-0.050000000000000044,0.9550000000000001,0.16500000000000004,-0.064,0.020000000000000018,-0.18899999999999997,0.19223333333333337,0.29903500000000005,0,0,0.17777777777777778,0
778128,2025-04-29,Tampa Bay Rays,Kansas City Royals,0.5145631067961165,0.4854368932038835,0.570598018833313,0.4706136560069144,0.728,0.679,3.85,3.5,4.22,3.85,0.22,0.186,0.081,0.064,0.148,0.135,0.7711817114950645,0.6428689623484632,0.1283127491466013,-0.007788488510853661,0.029126213592232997,0.09998436282639855,86,-0.3500000000000001,0.04899999999999993,-0.36999999999999966,0.034,-0.017,0.012999999999999984,0.03743736115751184,0.0,-0.3,0.6,0.3,0,0.0037431507012355837,-0.01714999999999998,1.3780000000000001,1.6790000000000003,1.0,3.0,0.0,0,1,0.0,0.98,1,0.0,-0.050000000000000044,0.0,0.16999999999999993,0.0039999999999997815,-0.12499999999999997,0.11899999999999991,-0.0032750000000000834,0.024058749999999927,0,0,0.17777777777777778,0
778123,2025-04-29,Los Angeles Dodgers,Miami Marlins,0.5825242718446602,0.4752475247524752,0.5640623935699203,0.4412522031611502,0.774,0.707,4.28,4.48,4.27,4.1,0.216,0.208,0.094,0.078,0.19,0.139,0.688139688193184,0.27441635220617583,0.4137233359870082,0.15601448543594873,0.10727674709218493,0.12281019040877006,120,0.20000000000000018,0.06700000000000006,-0.16999999999999993,0.008000000000000007,-0.016,0.05099999999999999,0.14893345001994107,0.0,0.6,0.4,1.0,0,0.018290545355184002,0.013400000000000023,0.9939999999999998,0.7269999999999994,15.0,2.0,0.5,1,2,0.02,0.8929999999999999,0,0.02,-0.050000000000000044,1.08,0.2400000000000002,0.06600000000000023,0.025000000000000022,-0.54,0.09887500000000016,0.3617812500000001,0,0,0.17777777777777778,0
778121,2025-04-29,Seattle Mariners,Los Angeles Angels,0.5339805825242718,0.4757281553398058,0.5204435477332691,0.4309030323368037,0.736,0.716,3.91,4.67,4.03,4.66,0.23,0.257,0.088,0.079,0.165,0.176,0.730692500822262,0.19990918470341443,0.5307833161188475,0.4853483316577566,0.05825242718446605,0.08954051539646535,86,0.7599999999999998,0.020000000000000018,0.6299999999999999,-0.026999999999999996,-0.008999999999999994,-0.010999999999999982,0.10196643084482326,0.0,-0.6000000000000001,0.6000000000000001,0.0,0,0.009130126770983517,0.015200000000000009,1.3259999999999996,0.5460000000000003,5.0,3.0,-0.5,2,1,0.0,0.9309999999999999,0,0.0,-0.050000000000000044,0.1499999999999999,0.56,0.04999999999999999,0.010000000000000009,-0.45799999999999996,0.05105000000000004,0.1966575,0,0,0.17777777777777778,0
778129,2025-04-29,Cleveland Guardians,Minnesota Twins,0.5,0.4803921568627451,0.4574463989005814,0.4897388229482196,0.67,0.713,3.92,4.17,4.09,3.8,0.223,0.223,0.088,0.079,0.148,0.16,0.3698289348769517,0.7926810243428224,-0.4228520894658707,-0.2995490098614261,0.019607843137254888,-0.03229242404763816,-26,0.25,-0.04299999999999993,-0.29000000000000004,0.0,-0.008999999999999994,-0.01200000000000001,0.09027740504957071,0.0,-0.9,0.9,0.0,-1,-0.0029152762457811277,-0.010749999999999982,1.25,1.0430000000000001,2.0,1.0,-0.5,1,2,0.02,0.9309999999999999,0,0.0,-0.050000000000000044,0.3400000000000003,-0.020000000000000018,0.057999999999999996,-0.055000000000000014,0.05,0.07087500000000008,0.09398125000000007,0,0,0.17777777777777778,0
778127,2025-04-29,Toronto Blue Jays,Boston Red Sox,0.5922330097087378,0.5288461538461539,0.5418170594346077,0.5557264825782632,0.745,0.75,4.09,3.79,4.27,3.91,0.173,0.237,0.088,0.084,0.15,0.175,0.22169118918149835,0.5884417154576466,-0.36675052627614824,-0.40635647901184024,0.06338685586258397,-0.013909423143655508,-15,-0.2999999999999998,-0.0050000000000000044,-0.35999999999999943,-0.064,-0.00399999999999999,-0.024999999999999994,0.1940389062215463,0.0,0.6000000000000001,0.2,0.8,1,-0.002698969252967577,0.0015000000000000005,1.1550000000000002,1.46,2.0,10.0,0.33333333333333337,6,1,0.0,0.99,1,0.0,-0.050000000000000044,-1.93,-2.1999999999999997,-0.236,-0.13499999999999998,-0.711,-0.7313583333333333,-1.20965375,0,0,0.17777777777777778,0
